,title,category,price,rating,url
631,Hypluz Liquid detergent,Household Supplies,₹180.00,5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUzMDk5OTUzNzM5ODY5OjE3MjQ0Mjk5MjA6c3BfYnRmOjIwMTE5MDk3ODc5ODk4OjowOjo&url=%2FHYPLUZ-LIFESTYLE-Hypluz-Liquid-detergent%2Fdp%2FB0BMVJTNKS%2Fref%3Dsr_1_11241_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429920%26sr%3D8-11241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
632,NTIKCLEAR 5L Refill - All Natural Cleaner Washing Machine Liquid Detergent for Professional & Commercial laundry Washing Machine - 5Liter,Household Supplies,₹469.00,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUzMDk5OTUzNzM5ODY5OjE3MjQ0Mjk5MjA6c3BfYnRmOjMwMDEzMTIzMzc5MTUzMjo6MDo6&url=%2FNTIKCLEAR-Refill-Detergent-Professional-Commercial%2Fdp%2FB0CRKTDRRM%2Fref%3Dsr_1_11242_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429920%26sr%3D8-11242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
633,BSD Organics ClothY Natural Laundry Detergent Washing liquid - 1 liter,Household Supplies,₹286.00,3.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUzMDk5OTUzNzM5ODY5OjE3MjQ0Mjk5MjA6c3BfYnRmOjMwMDE0MjQ2MDUzMzUzMjo6MDo6&url=%2FBSD-Organics-Natural-Laundry-Detergent%2Fdp%2FB078ZYWRXG%2Fref%3Dsr_1_11243_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429920%26sr%3D8-11243-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
634,"liquid detergent, top load front load, detergent liquid for washing machine (pack of 5) 500ml per bottle | Machine And Hand Wash | Laundry Detergent Liquid",Household Supplies,₹290.00,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUzMDk5OTUzNzM5ODY5OjE3MjQ0Mjk5MjA6c3BfYnRmOjMwMDA5NDg2NDc2OTgzMjo6MDo6&url=%2Fdetergent-washing-machine-Machine-Detergent%2Fdp%2FB0CK8FGBX4%2Fref%3Dsr_1_11244_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429920%26sr%3D8-11244-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
635,POWER LOW FOAM LAUNDRY LIQUID DETERGENT 5 L Concentrated Laundry Liquid Detergent Top Load/Bucket Wash (Pink),Household Supplies,₹499.00,5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzk4NDUwMzkwODk1MjgyOjE3MjQ0Mjk5MjE6c3BfYXRmX25leHQ6MzAwMTE3MzQ2NjQwNjMyOjowOjo&url=%2FLAUNDRY-DETERGENT-Concentrated-Laundry-Detergent%2Fdp%2FB0CRDT8CLW%2Fref%3Dsr_1_11329_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429921%26sr%3D8-11329-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
636,"Ecomoms Laundry Liquid Detergent 5 Litre - Non-Toxic, Bio-Degradable | Baby & Pet Safe | Eco-Friendly | Front & Top Load Liquid Detergent",Household Supplies,₹599.00,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzk4NDUwMzkwODk1MjgyOjE3MjQ0Mjk5MjE6c3BfYXRmX25leHQ6MzAwMjI2NzIxOTY3NjMyOjowOjo&url=%2FEcomoms-Laundry-Liquid-Detergent-Litre%2Fdp%2FB0CWRZCG8L%2Fref%3Dsr_1_11330_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429921%26sr%3D8-11330-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
637,LACTOS Liquid Detergent | Liquid Detergent for Washing Machine Advanced Formulated (Front Load | Top Load) (Free With 4+1 Liter) - 5 Liter (BLUE-JASMIN),Household Supplies,₹499.00,5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzk4NDUwMzkwODk1MjgyOjE3MjQ0Mjk5MjE6c3BfYXRmX25leHQ6MzAwMjkxMDQyMDMzNzMyOjowOjo&url=%2FLACTOS-Detergent-Washing-Advanced-Formulated%2Fdp%2FB0DBG4S5DD%2Fref%3Dsr_1_11331_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429921%26sr%3D8-11331-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
638,SOLIAM 10 Liter Liquid Detergent Suitable For Top Load & Front Load Washing Machine (BLUE-JASMIN),Household Supplies,₹799.00,5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzk4NDUwMzkwODk1MjgyOjE3MjQ0Mjk5MjE6c3BfYXRmX25leHQ6MzAwMjkxMDQyMDM0MzMyOjowOjo&url=%2FSOLIAM-Detergent-Suitable-Washing-BLUE-JASMIN%2Fdp%2FB0DBV9P3Q6%2Fref%3Dsr_1_11332_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429921%26sr%3D8-11332-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
639,"Pfroziel Liquid Detergent Front Load, (5 Liter) Specially Designed For 100% Tough Stain Removal In Front Load Machines",Household Supplies,₹678.00,4.2 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzk4NDUwMzkwODk1MjgyOjE3MjQ0Mjk5MjE6c3BfbXRmOjMwMDE0MTM4NzY5MzEzMjo6MDo6&url=%2FPfroziel-detergent-powered-suitable-conditioner%2Fdp%2FB09XJBV75N%2Fref%3Dsr_1_11333_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429921%26sr%3D8-11333-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
640,"Aleva Naturals Gentle Baby Laundry, Fragrance Free, Natural, Hypoallergenic, Laundry, Tough on Stains, Sensitive Skin Friendly, All Fabric Types, SLS/SLES Free – 1.2L (40 Loads), Clear (37814)",Household Supplies,"₹1,499.00",4.6 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzk4NDUwMzkwODk1MjgyOjE3MjQ0Mjk5MjE6c3BfbXRmOjMwMDI0NjUyNjY4ODIzMjo6MDo6&url=%2FGentle-Baby-Laundry-Aleva-Naturals%2Fdp%2FB01GTH01S8%2Fref%3Dsr_1_11334_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429921%26sr%3D8-11334-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
641,"UGEES Undergarment Liquid Detergent for Men/Women,Mild Detergent, No Soaking Formulation, Plant-Based, Bio Wash, Disinfectant Liquid for Hand Laundry (375ml_Pack of 1)",Household Supplies,₹241.00,4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzk4NDUwMzkwODk1MjgyOjE3MjQ0Mjk5MjE6c3BfbXRmOjMwMDAzOTMyODQ1NzQzMjo6MDo6&url=%2FUGEES-Undergarment-Detergent-400ML-Disinfectant-Anti-bacterial%2Fdp%2FB09NKZHS57%2Fref%3Dsr_1_11335_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429921%26sr%3D8-11335-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
642,"BubbleNut Wash Laundry Detergent Liquid (5 Litres)-All Natural, Organic, Baby safe, Pet friendly, Herbal - Soap nuts based ( 5 Lits) , Sensitive Skin, Hypoallergenic, Ecofriendly, Biodegradable",Household Supplies,"₹1,379.00",4.2 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzk4NDUwMzkwODk1MjgyOjE3MjQ0Mjk5MjE6c3BfbXRmOjIwMDMyNTUwNDc2NjA4OjowOjo&url=%2FBubbleNut-Wash-Detergent-Anti-bacterial-Hypoallergenic%2Fdp%2FB082DCNHT5%2Fref%3Dsr_1_11336_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429921%26sr%3D8-11336-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
643,Ponvandu Matic Front Load Liquid Detergent 5Ltr Designed for Tough Stain Removal on Laundry in Washing Machines..,Household Supplies,₹800.00,3.6 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzk4NDUwMzkwODk1MjgyOjE3MjQ0Mjk5MjE6c3BfYnRmOjMwMDI2NTA1MDc2MTgzMjo6MDo6&url=%2FPonvandu-Matic-Liquid-Detergent-Designed%2Fdp%2FB0CTZZ3FCW%2Fref%3Dsr_1_11337_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429921%26sr%3D8-11337-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
644,"FERMENT ORGANICS Liquid Detergent 5 L - Washing Machine Suitable for Top load Front load manual washing, Laundry Liquid for Fabric Care - Fresh Aqua Fragnance",Household Supplies,₹499.00,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzk4NDUwMzkwODk1MjgyOjE3MjQ0Mjk5MjE6c3BfYnRmOjMwMDA0NDI5NTc5MjIzMjo6MDo6&url=%2FFERMENT-ORGANICS-Liquid-Detergent-Fragnance%2Fdp%2FB0C9D7NS1P%2Fref%3Dsr_1_11338_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429921%26sr%3D8-11338-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
645,Fabrio Liquid Detergent 5L | Laundry Wash for Professional Fabric Care | Best For Machine Wash | Color Care With Stain Remover | Top-Load and Front Load washing,Household Supplies,₹749.00,4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzk4NDUwMzkwODk1MjgyOjE3MjQ0Mjk5MjE6c3BfYnRmOjMwMDMwNjQ5Nzk3ODMzMjo6MDo6&url=%2FFabrio-Detergent-Laundry-Professional-Top-Load%2Fdp%2FB08DY7JY3F%2Fref%3Dsr_1_11339_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429921%26sr%3D8-11339-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
646,"Pfroziel silk, chiffon & Woolen Wash Laundry Liquid Detergent (1ltr) Combo",Household Supplies,₹388.00,4.2 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzk4NDUwMzkwODk1MjgyOjE3MjQ0Mjk5MjE6c3BfYnRmOjMwMDEyOTk0MDc2NTUzMjo6MDo6&url=%2FPfroziel-chiffon-Woolen-Laundry-Detergent%2Fdp%2FB0BS3W8NM5%2Fref%3Dsr_1_11340_sspa%3Fkeywords%3DHousehold%2BSupplies%26qid%3D1724429921%26sr%3D8-11340-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
647,"Nestasia Contemporary Leaf-Shaped Ceramic Blue and White Glossy Serving Platter with Wooden Board for Serving Sweets, Cookies, Dry Fruits and Other Snacks (Set of 1 Tray and 4 Small Plates)",Tableware,"₹1,616.00",4.4 out of 5 stars,https://www.amazon.in/Nestasia-Contemporary-Leaf-Shaped-Ceramic-Serving/dp/B09WDRPKDG/ref=sr_1_1?dib=eyJ2IjoiMSJ9.UoqbsIBBfBBRo6rhtBXOAlrqRCdqvslbfiOJWQ1qyi3BLBxtz2hjl72m39BK0wCW__laSfXfbYrgel3Pr5b8VlLg4wh08Qgi6CCEAsDzK188i1HvGynI2WhvuE9mFMOlWdGFiTBuV0C72fp6j9fR2UoAcFXNybbQTvNrtpAXee6EEce_RTJNlpmZhf86hWcPUp8vQR6MVCXlD80VRomu-QdT_wrH_XKJTBWVOtZrCv3nXCvjSnTdMsrfPUy0QDzdLBmQedv4B1OBP_RQltTXEPreCU2p_NowW4VWnpRuZTo.AkIf79Wyxh0AYQYe3-HxDuoAPVghFTRk41hSGQluXqw&dib_tag=se&keywords=Tableware&qid=1724430308&sr=8-1
648,"MARKET 99 Metal Self Draining Tableware Storage Box - Spoon, Knife, Fork, Chopstick, Cutlery Holder Kitchen Organizer Stand Dining Multifunctional Stand Drawer Organisers, Off White",Tableware,₹519.00,4.3 out of 5 stars,https://www.amazon.in/Market-99-Draining-Tableware-Storage/dp/B09QC7KTY1/ref=sr_1_2?dib=eyJ2IjoiMSJ9.UoqbsIBBfBBRo6rhtBXOAlrqRCdqvslbfiOJWQ1qyi3BLBxtz2hjl72m39BK0wCW__laSfXfbYrgel3Pr5b8VlLg4wh08Qgi6CCEAsDzK188i1HvGynI2WhvuE9mFMOlWdGFiTBuV0C72fp6j9fR2UoAcFXNybbQTvNrtpAXee6EEce_RTJNlpmZhf86hWcPUp8vQR6MVCXlD80VRomu-QdT_wrH_XKJTBWVOtZrCv3nXCvjSnTdMsrfPUy0QDzdLBmQedv4B1OBP_RQltTXEPreCU2p_NowW4VWnpRuZTo.AkIf79Wyxh0AYQYe3-HxDuoAPVghFTRk41hSGQluXqw&dib_tag=se&keywords=Tableware&qid=1724430308&sr=8-2
649,Kuber Industries Set of 4 Table Mats | Round Placemat for Dining Table | Heat-Resistant | Placemats for Cakes & Desserts | Leather Kitchen Placemat | Tableware D�cor | Small Leaf | Golden,Tableware,₹399.00,4.3 out of 5 stars,https://www.amazon.in/Kuber-Industries-Heat-Resistant-Placemats-Tableware/dp/B0D3F14491/ref=sr_1_3?dib=eyJ2IjoiMSJ9.UoqbsIBBfBBRo6rhtBXOAlrqRCdqvslbfiOJWQ1qyi3BLBxtz2hjl72m39BK0wCW__laSfXfbYrgel3Pr5b8VlLg4wh08Qgi6CCEAsDzK188i1HvGynI2WhvuE9mFMOlWdGFiTBuV0C72fp6j9fR2UoAcFXNybbQTvNrtpAXee6EEce_RTJNlpmZhf86hWcPUp8vQR6MVCXlD80VRomu-QdT_wrH_XKJTBWVOtZrCv3nXCvjSnTdMsrfPUy0QDzdLBmQedv4B1OBP_RQltTXEPreCU2p_NowW4VWnpRuZTo.AkIf79Wyxh0AYQYe3-HxDuoAPVghFTRk41hSGQluXqw&dib_tag=se&keywords=Tableware&qid=1724430308&sr=8-3
650,Peepul Tree Handmade Dining Table Runner | Sustainable Elegance Handcrafted from Eastern India's Indigenous Grass | Non-Slippery Heat-Resistant Eco-Friendly Tableware (Green),Tableware,₹398.00,3.5 out of 5 stars,https://www.amazon.in/Peepul-Tree-Non-Slippery-Heat-Resistant-Eco-Friendly/dp/B0CX4X2MHX/ref=sr_1_4?dib=eyJ2IjoiMSJ9.UoqbsIBBfBBRo6rhtBXOAlrqRCdqvslbfiOJWQ1qyi3BLBxtz2hjl72m39BK0wCW__laSfXfbYrgel3Pr5b8VlLg4wh08Qgi6CCEAsDzK188i1HvGynI2WhvuE9mFMOlWdGFiTBuV0C72fp6j9fR2UoAcFXNybbQTvNrtpAXee6EEce_RTJNlpmZhf86hWcPUp8vQR6MVCXlD80VRomu-QdT_wrH_XKJTBWVOtZrCv3nXCvjSnTdMsrfPUy0QDzdLBmQedv4B1OBP_RQltTXEPreCU2p_NowW4VWnpRuZTo.AkIf79Wyxh0AYQYe3-HxDuoAPVghFTRk41hSGQluXqw&dib_tag=se&keywords=Tableware&qid=1724430308&sr=8-4
651,"HASTHIP® Golden Spoon Set/Coffee Spoon/Dessert Spoon/Cutlery Kitchen Tableware/Stainless Steel Gold Flower Shape Coffee Spoon with Package Bag, 18cm, 4 Pcs Different Coffee Spoon",Tableware,₹294.00,4.4 out of 5 stars,https://www.amazon.in/HASTHIP%C2%AE-Dessert-Tableware-Stainless-Different/dp/B09LCDMNFL/ref=sr_1_5?dib=eyJ2IjoiMSJ9.UoqbsIBBfBBRo6rhtBXOAlrqRCdqvslbfiOJWQ1qyi3BLBxtz2hjl72m39BK0wCW__laSfXfbYrgel3Pr5b8VlLg4wh08Qgi6CCEAsDzK188i1HvGynI2WhvuE9mFMOlWdGFiTBuV0C72fp6j9fR2UoAcFXNybbQTvNrtpAXee6EEce_RTJNlpmZhf86hWcPUp8vQR6MVCXlD80VRomu-QdT_wrH_XKJTBWVOtZrCv3nXCvjSnTdMsrfPUy0QDzdLBmQedv4B1OBP_RQltTXEPreCU2p_NowW4VWnpRuZTo.AkIf79Wyxh0AYQYe3-HxDuoAPVghFTRk41hSGQluXqw&dib_tag=se&keywords=Tableware&qid=1724430308&sr=8-5
652,"Nestasia Microwave & Dishwasher Safe Ceramic Bowl Set of 4 | Ideal for Snacks, Rice, Dal, Fruits, Salad, and More | BPA & Lead-Free Dinner Bowls | 350ml, White & Blue",Tableware,₹750.00,4.6 out of 5 stars,https://www.amazon.in/Nestasia-Set-Nitori-Microwave-Bowl/dp/B0B97J9Y2G/ref=sr_1_6?dib=eyJ2IjoiMSJ9.UoqbsIBBfBBRo6rhtBXOAlrqRCdqvslbfiOJWQ1qyi3BLBxtz2hjl72m39BK0wCW__laSfXfbYrgel3Pr5b8VlLg4wh08Qgi6CCEAsDzK188i1HvGynI2WhvuE9mFMOlWdGFiTBuV0C72fp6j9fR2UoAcFXNybbQTvNrtpAXee6EEce_RTJNlpmZhf86hWcPUp8vQR6MVCXlD80VRomu-QdT_wrH_XKJTBWVOtZrCv3nXCvjSnTdMsrfPUy0QDzdLBmQedv4B1OBP_RQltTXEPreCU2p_NowW4VWnpRuZTo.AkIf79Wyxh0AYQYe3-HxDuoAPVghFTRk41hSGQluXqw&dib_tag=se&keywords=Tableware&qid=1724430308&sr=8-6
653,P-Plus International Placemats Set of 6 Dining Table Place Mats | Placemats Table Mat PVC Material | Non-Slip Heat Resistant | Dining Tablemates Washable Anti-Skid | Size 45 x 30cm (Gold) Vinyl,Tableware,₹549.00,4.4 out of 5 stars,https://www.amazon.in/International-Placemats-Heat-Resistant-StainAnti-Skid-Gold/dp/B09SD7JHLV/ref=sr_1_7?dib=eyJ2IjoiMSJ9.UoqbsIBBfBBRo6rhtBXOAlrqRCdqvslbfiOJWQ1qyi3BLBxtz2hjl72m39BK0wCW__laSfXfbYrgel3Pr5b8VlLg4wh08Qgi6CCEAsDzK188i1HvGynI2WhvuE9mFMOlWdGFiTBuV0C72fp6j9fR2UoAcFXNybbQTvNrtpAXee6EEce_RTJNlpmZhf86hWcPUp8vQR6MVCXlD80VRomu-QdT_wrH_XKJTBWVOtZrCv3nXCvjSnTdMsrfPUy0QDzdLBmQedv4B1OBP_RQltTXEPreCU2p_NowW4VWnpRuZTo.AkIf79Wyxh0AYQYe3-HxDuoAPVghFTRk41hSGQluXqw&dib_tag=se&keywords=Tableware&qid=1724430308&sr=8-7
654,Snapstrike Golden Spoon Set/Coffee Spoon/Dessert Spoon/Cutlery Kitchen Tableware/Stainless Steel Gold Flower Shape Coffee Spoon.,Tableware,₹199.00,4.1 out of 5 stars,https://www.amazon.in/Snapstrike-Dessert-Cutlery-Tableware-Stainless/dp/B0D73LKHDQ/ref=sr_1_8?dib=eyJ2IjoiMSJ9.UoqbsIBBfBBRo6rhtBXOAlrqRCdqvslbfiOJWQ1qyi3BLBxtz2hjl72m39BK0wCW__laSfXfbYrgel3Pr5b8VlLg4wh08Qgi6CCEAsDzK188i1HvGynI2WhvuE9mFMOlWdGFiTBuV0C72fp6j9fR2UoAcFXNybbQTvNrtpAXee6EEce_RTJNlpmZhf86hWcPUp8vQR6MVCXlD80VRomu-QdT_wrH_XKJTBWVOtZrCv3nXCvjSnTdMsrfPUy0QDzdLBmQedv4B1OBP_RQltTXEPreCU2p_NowW4VWnpRuZTo.AkIf79Wyxh0AYQYe3-HxDuoAPVghFTRk41hSGQluXqw&dib_tag=se&keywords=Tableware&qid=1724430308&sr=8-8
655,"Parage 12 Pieces Stainless Steel Table Spoons Set with Round Edge, 18.5 cm, Tableware, Set of 12, Silver",Tableware,₹379.00,4.3 out of 5 stars,https://www.amazon.in/Parage-Stainless-Spoons-Tableware-Silver/dp/B08BFB5GCX/ref=sr_1_9?dib=eyJ2IjoiMSJ9.UoqbsIBBfBBRo6rhtBXOAlrqRCdqvslbfiOJWQ1qyi3BLBxtz2hjl72m39BK0wCW__laSfXfbYrgel3Pr5b8VlLg4wh08Qgi6CCEAsDzK188i1HvGynI2WhvuE9mFMOlWdGFiTBuV0C72fp6j9fR2UoAcFXNybbQTvNrtpAXee6EEce_RTJNlpmZhf86hWcPUp8vQR6MVCXlD80VRomu-QdT_wrH_XKJTBWVOtZrCv3nXCvjSnTdMsrfPUy0QDzdLBmQedv4B1OBP_RQltTXEPreCU2p_NowW4VWnpRuZTo.AkIf79Wyxh0AYQYe3-HxDuoAPVghFTRk41hSGQluXqw&dib_tag=se&keywords=Tableware&qid=1724430308&sr=8-9
656,"KITOME Plastic Self Draining Tableware Storage Box - Spoon, Knife, Fork, Chopstick, Cutlery Holder Organizer Stand for Kitchen, Dining Table (White)",Tableware,₹599.00,4.1 out of 5 stars,https://www.amazon.in/KITOME-Plastic-Draining-Tableware-Storage/dp/B0BQ87895M/ref=sr_1_10?dib=eyJ2IjoiMSJ9.UoqbsIBBfBBRo6rhtBXOAlrqRCdqvslbfiOJWQ1qyi3BLBxtz2hjl72m39BK0wCW__laSfXfbYrgel3Pr5b8VlLg4wh08Qgi6CCEAsDzK188i1HvGynI2WhvuE9mFMOlWdGFiTBuV0C72fp6j9fR2UoAcFXNybbQTvNrtpAXee6EEce_RTJNlpmZhf86hWcPUp8vQR6MVCXlD80VRomu-QdT_wrH_XKJTBWVOtZrCv3nXCvjSnTdMsrfPUy0QDzdLBmQedv4B1OBP_RQltTXEPreCU2p_NowW4VWnpRuZTo.AkIf79Wyxh0AYQYe3-HxDuoAPVghFTRk41hSGQluXqw&dib_tag=se&keywords=Tableware&qid=1724430308&sr=8-10
657,"Parage 6 Pieces Stainless Steel Spoons Set, 16 cm, Premium Dinner Spoons for Home & Kitchen, Luxury Dining Tableware Cutlery Set Gift for House Warming, Silver Imperial Design",Tableware,₹341.00,4.0 out of 5 stars,https://www.amazon.in/Parage-Stainless-Premium-Tableware-Imperial/dp/B0CQZVDLYH/ref=sr_1_11?dib=eyJ2IjoiMSJ9.UoqbsIBBfBBRo6rhtBXOAlrqRCdqvslbfiOJWQ1qyi3BLBxtz2hjl72m39BK0wCW__laSfXfbYrgel3Pr5b8VlLg4wh08Qgi6CCEAsDzK188i1HvGynI2WhvuE9mFMOlWdGFiTBuV0C72fp6j9fR2UoAcFXNybbQTvNrtpAXee6EEce_RTJNlpmZhf86hWcPUp8vQR6MVCXlD80VRomu-QdT_wrH_XKJTBWVOtZrCv3nXCvjSnTdMsrfPUy0QDzdLBmQedv4B1OBP_RQltTXEPreCU2p_NowW4VWnpRuZTo.AkIf79Wyxh0AYQYe3-HxDuoAPVghFTRk41hSGQluXqw&dib_tag=se&keywords=Tableware&qid=1724430308&sr=8-11
658,"Cello Opalware Dazzle Series Tropical Lagoon Dinner Set, 18 Units | Light-Weight, Daily Use Crockery Set for Dining | White Plate and Bowl Set",Tableware,"₹1,299.00",4.2 out of 5 stars,https://www.amazon.in/Cello-Tropical-Lagoon-Opalware-18-Pieces/dp/B07JQ1FFYB/ref=sr_1_12?dib=eyJ2IjoiMSJ9.UoqbsIBBfBBRo6rhtBXOAlrqRCdqvslbfiOJWQ1qyi3BLBxtz2hjl72m39BK0wCW__laSfXfbYrgel3Pr5b8VlLg4wh08Qgi6CCEAsDzK188i1HvGynI2WhvuE9mFMOlWdGFiTBuV0C72fp6j9fR2UoAcFXNybbQTvNrtpAXee6EEce_RTJNlpmZhf86hWcPUp8vQR6MVCXlD80VRomu-QdT_wrH_XKJTBWVOtZrCv3nXCvjSnTdMsrfPUy0QDzdLBmQedv4B1OBP_RQltTXEPreCU2p_NowW4VWnpRuZTo.AkIf79Wyxh0AYQYe3-HxDuoAPVghFTRk41hSGQluXqw&dib_tag=se&keywords=Tableware&qid=1724430308&sr=8-12
659,"DOCAT Spoon Set Stainless Steel Chopstick, Spoon and Fork Cutlery Set for Women, Men, Kids Eating Food Portable Tableware Dining Accessories (Pink)",Tableware,₹249.00,3.9 out of 5 stars,https://www.amazon.in/DOCAT-Stainless-Chopstick-Tableware-Accessories/dp/B0C5XBPQXC/ref=sr_1_13?dib=eyJ2IjoiMSJ9.UoqbsIBBfBBRo6rhtBXOAlrqRCdqvslbfiOJWQ1qyi3BLBxtz2hjl72m39BK0wCW__laSfXfbYrgel3Pr5b8VlLg4wh08Qgi6CCEAsDzK188i1HvGynI2WhvuE9mFMOlWdGFiTBuV0C72fp6j9fR2UoAcFXNybbQTvNrtpAXee6EEce_RTJNlpmZhf86hWcPUp8vQR6MVCXlD80VRomu-QdT_wrH_XKJTBWVOtZrCv3nXCvjSnTdMsrfPUy0QDzdLBmQedv4B1OBP_RQltTXEPreCU2p_NowW4VWnpRuZTo.AkIf79Wyxh0AYQYe3-HxDuoAPVghFTRk41hSGQluXqw&dib_tag=se&keywords=Tableware&qid=1724430308&sr=8-13
660,ZILLTOYIN Black Spoon Stainless Steel Tableware Black Silverware Cutlery Spoon Set Mixed Flatware Sets Spoon Dining Table Spoon Fork and Knife Set Matte Set Cutlery Set Spoon Set for Kitchen -VS99,Tableware,₹499.00,5.0 out of 5 stars,https://www.amazon.in/ZILLTOYIN-Stainless-Tableware-Silverware-Flatware/dp/B0DCGGN14M/ref=sr_1_14?dib=eyJ2IjoiMSJ9.UoqbsIBBfBBRo6rhtBXOAlrqRCdqvslbfiOJWQ1qyi3BLBxtz2hjl72m39BK0wCW__laSfXfbYrgel3Pr5b8VlLg4wh08Qgi6CCEAsDzK188i1HvGynI2WhvuE9mFMOlWdGFiTBuV0C72fp6j9fR2UoAcFXNybbQTvNrtpAXee6EEce_RTJNlpmZhf86hWcPUp8vQR6MVCXlD80VRomu-QdT_wrH_XKJTBWVOtZrCv3nXCvjSnTdMsrfPUy0QDzdLBmQedv4B1OBP_RQltTXEPreCU2p_NowW4VWnpRuZTo.AkIf79Wyxh0AYQYe3-HxDuoAPVghFTRk41hSGQluXqw&dib_tag=se&keywords=Tableware&qid=1724430308&sr=8-14
661,"NAIDEV 24 PCs Golden Flatware, Silverware Set Cutlery Set Stainless Steel Tableware Kitchen Set Dinnerware Spoon Fork Knife Dinner Set Utensils Set (Green, 24)",Tableware,"₹2,569.00",4.5 out of 5 stars,https://www.amazon.in/NAIDEV-Silverware-Stainless-Tableware-Dinnerware/dp/B09YV9MXQ8/ref=sr_1_15?dib=eyJ2IjoiMSJ9.UoqbsIBBfBBRo6rhtBXOAlrqRCdqvslbfiOJWQ1qyi3BLBxtz2hjl72m39BK0wCW__laSfXfbYrgel3Pr5b8VlLg4wh08Qgi6CCEAsDzK188i1HvGynI2WhvuE9mFMOlWdGFiTBuV0C72fp6j9fR2UoAcFXNybbQTvNrtpAXee6EEce_RTJNlpmZhf86hWcPUp8vQR6MVCXlD80VRomu-QdT_wrH_XKJTBWVOtZrCv3nXCvjSnTdMsrfPUy0QDzdLBmQedv4B1OBP_RQltTXEPreCU2p_NowW4VWnpRuZTo.AkIf79Wyxh0AYQYe3-HxDuoAPVghFTRk41hSGQluXqw&dib_tag=se&keywords=Tableware&qid=1724430308&sr=8-15
